Type,Name,X,Y,DX,DY,Angle,Corner Radius,Corner Count
"Circle","RIGHT: UPPER Hex Hole (2, 2)",25.605,54.511,3.119,3.119,0.000
"Circle","RIGHT: UPPER Hex Hole (3, 1)",29.935,62.011,3.119,3.119,0.000
"Circle","RIGHT: UPPER Hex Hole (4, 2)",34.265,54.511,3.119,3.119,0.000
"Circle","RIGHT: Upper hole 0",62.168,41.942,3.184,3.184,0.000
"Circle","RIGHT: Upper hole 1",59.315,45.888,2.300,2.300,0.000
"Circle","RIGHT: Upper hole 10",24.149,70.999,2.300,2.300,0.000
"Circle","RIGHT: Upper hole 11",19.491,72.417,2.300,2.300,0.000
"Circle","RIGHT: Upper hole 4",49.309,56.504,2.300,2.300,0.000
"Circle","RIGHT: Upper hole 5",45.539,59.584,2.300,2.300,0.000
"Circle","RIGHT: Upper hole 6",41.576,62.414,3.184,3.184,0.000
"Circle","RIGHT: Upper hole 7",37.438,64.981,2.300,2.300,0.000
"Circle","RIGHT: Upper hole 8",33.142,67.273,2.300,2.300,0.000
"Circle","RIGHT: Upper hole 9",28.706,69.282,3.184,3.184,0.000
"Circle","RIGHT: Vector Hole 0",15.840,-69.239,2.300,2.300,0.000
"Circle","RIGHT: Vector Hole 2",24.500,-64.239,2.300,2.300,0.000
"Circle","RIGHT: Vector Hole 3",28.830,-61.739,2.300,2.300,0.000
"Circle","RIGHT: Vector Hole 5",37.490,-56.739,2.300,2.300,0.000
"Circle","RIGHT: Vector Hole 6",41.820,-54.239,2.300,2.300,0.000
"Circle","RIGHT: Vector Hole 8",50.481,-49.239,2.300,2.300,0.000
"SimplePolygon","Battery Clip 0",24.500,-9.500,8.000,12.800,0.000
"SimplePolygon","Battery Clip 1",26.012,5.000,4.976,12.800,0.000
"SimplePolygon","Battery Clip 2",50.125,22.000,8.000,12.800,0.000
"SimplePolygon","Battery Clip 3",51.637,36.500,4.976,12.800,0.000
"Square","BATTERY: Lower Center Battery Slot",-0.500,-9.200,37.500,5.600,0.000,0.000,3
"Square","BATTERY: Lower Center Cutout",0.000,-21.000,24.000,4.000,0.000,0.000,3
"Square","BATTERY: Lower Left Battery Slot",-25.000,22.300,37.500,5.600,0.000,0.000,3
"Square","BATTERY: Lower Left Cutout",-31.650,-22.175,23.300,6.350,0.000,0.000,3
"Square","BATTERY: Lower Right Battery Slot",24.000,22.300,37.500,5.600,0.000,0.000,3
"Square","BATTERY: Lower Right Cutout",31.650,-22.175,23.300,6.350,0.000,0.000,3
"Square","BATTERY: Upper Center Battery Slot",0.500,4.700,37.500,5.600,0.000,0.000,3
"Square","BATTERY: Upper Inner Left Cutout",-30.000,46.400,9.500,4.800,0.000,0.000,3
"Square","BATTERY: Upper Inner Right Cutout",30.000,46.400,9.500,4.800,0.000,0.000,3
"Square","BATTERY: Upper Left Battery Slot",-24.000,36.200,37.500,5.600,0.000,0.000,3
"Square","BATTERY: Upper Outer Left Cutout",-45.100,48.750,17.300,5.500,0.000,0.000,3
"Square","BATTERY: Upper Outer Right Cutout",45.100,48.750,17.300,5.500,0.000,0.000,3
"Square","BATTERY: Upper Right Battery Slot",25.000,36.200,37.500,5.600,0.000,0.000,3
"Square","BATTERY: Upper Slot (2, 1)",-25.000,29.300,3.159,2.700,0.000,1.350,2
"Square","BATTERY: Upper Slot (7, 1)",25.000,29.300,3.159,2.700,0.000,1.350,2
"Square","CENTER: Bottom Castor Rectangle",0.000,-44.249,3.200,1.597,0.000,0.000,3
"Square","CENTER: Bottom Rectangle",0.000,-79.609,3.776,1.400,0.000,0.000,3
"Square","LEFT: Inner Encoder Slot",-32.140,0.000,2.540,17.800,0.000,0.000,3
